gml_id	Latitude	Longitude	X_coordina	Y_coordina	LOD	Year_of_co	Refurbishm	ALKIS_code	PrimaryUsa	PrimaryU00	SecondaryU	Secondar00	BuildingTy	Footprint_	Total_wall	Total_wa00	Total_outw	Total_shar	Total_roof	Gross_volu	Is_Gross_v	Heated_vol	Ridge_mean	Eaves_mean	Storey_num	Average_St	Number_of_	Number_o00	Attic_Heat	Basement_H	Basement_c	Surface_ar	Heated_are	Mean_Uvalu	Specific_d	Specific_s	Total_Year	January_He	February_H	March_Heat	April_Heat	May_Heatin	June_Heati	July_Heati	August_Hea	September_	October_He	November_H	December_H	PV_potenti
DEBW522AA00016f81	4.879.145	921.311	3515730.53	5406019.77	LOD2	1974	MediumRefurbishment	1010	residential	471.9	none	0	MFH	132.3	236	0	409.5	333.5	195.9	1606.9	FALSE	1474.6	14.8	9.49	5	2.8	6	12	HEATED	NOT_HEATED	1	0.368	471.9	0.47000000000000003	15,8	37.8	25311	4372	3128	1925	352	8	0	0	0	38	931	2819	4263	8.61
DEBW522AA00016d18	487.955	920.731	3515303.68	5406468.9	LOD2	1951	MediumRefurbishment	1010	residential	279.7	none	0	MFH	91.2	350.9	0	615.6	0	109	965.1	FALSE	873.9	12	9.04	4	2.8	3	4	HEATED	NOT_HEATED	1	0.61	279.7	0.49	15,8	52.1	18996	3631	2500	1481	297	13	0	0	0	41	741	2278	3584	5.41
DEBW522AA00016cd0	4.878.983	919.693	3514542.39	5405836.38	LOD2	1981	MediumRefurbishment	1010	residential	1638.5	none	0	GMH	286.1	1018.6	0	1384.4	0	462.8	5406.5	FALSE	5120.4	22.9	14.39	8	2.7	26	39	HEATED	NOT_HEATED	1	0.34	1638.5	0.48	15,8	33.5	80895	13690	9595	5872	1107	28	0	0	0	102	2659	8487	13403	21.67
DEBW522AA00016cd1	4.878.965	919.696	3514544.53	5405816.6	LOD2	1981	MediumRefurbishment	2463	non-heated	27.4	none	0	EFH	34.2	51.5	0	145.8	20	34.2	118.5	FALSE	85.7	3.5	3.46	1	2.5	0	0	NO_ROOM	NOT_HEATED	1	1.179	27.4	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA00016cd2	4.878.978	919.717	3514560.21	5405830.94	LOD2	1981	MediumRefurbishment	2463	non-heated	50	none	0	EFH	62.6	82.8	0	251.7	0	62.6	190.2	FALSE	156.4	3	3.04	1	2.5	0	0	NO_ROOM	NOT_HEATED	0.5	1.188	50	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17
DEBW522AA00016be0	48.788.380.000.000.000	921.191	3515643.6	5405677.82	LOD2	2003	MediumRefurbishment	1010	residential	120.8	none	0	MFH	42.5	117.2	0	203.5	154.4	64	420.2	FALSE	377.6	12.2	8.21	4	2.8	2	3	HEATED	NOT_HEATED	1	0.5710000000000001	120.8	0.43	15,8	42.5	7052	1294	873	527	124	6	0	0	0	13	241	775	1285	2.77
DEBW522AA00016be1	487.884	921.209	3515657.05	5405680.4	LOD2	2003	MediumRefurbishment	2020	office and administration	74.5	none	0	EFH	93.5	107.2	0	295	34.2	93.5	321.8	FALSE	232.9	3.4	3.45	1	2.5	0	0	NO_ROOM	NOT_HEATED	0.9	1.041	74.5	0.38	14,6	95.9	8236	1583	1171	860	355	57	2	0	0	87	457	1033	1543	4.34
DEBW522AA00016b01	4.878.964	921.575	3515925.27	5405819.11	LOD2	1963	MediumRefurbishment	2501	industry	113.2	none	0	RH	137.3	110.4	0	387.9	183.7	137.3	491	FALSE	353.8	3.6	35.700.000.000.000.000	1	2.6	0	0	NO_ROOM	NOT_HEATED	1	0.871	113.2	0.37	32,9	26.5	6715	891	549	234	24	0	0	0	0	0	42	397	859	6.52
DEBW522AA00016b02	4.878.977	921.597	3515941.53	5405833.41	LOD2	1963	MediumRefurbishment	2501	industry	479	none	0	RH	199.6	286.7	0	519.2	315	199.6	1612.6	FALSE	1496.7	8.1	8.08	3	2.5	0	0	NO_ROOM	NOT_HEATED	0.6000000000000001	0.439	479	0.42	32,9	10	20512	1594	897	276	12	0	0	0	0	0	22	522	1451	8.69
DEBW522AA00016b03	4.878.977	921.574	3515924.42	5405833.9	LOD2	1963	MediumRefurbishment	2501	industry	94.3	none	0	RH	112	87.2	0	296.2	114.5	112	406.7	FALSE	294.6	3.6	3.63	1	2.6	0	0	NO_ROOM	NOT_HEATED	1	0.847	94.3	0.37	32,9	25.7	5522	724	443	190	19	0	0	0	0	0	33	320	695	5.43
DEBW522AA00016b04	487.897	921.622	3515959.47	5405825.41	LOD2	2003	MediumRefurbishment	2501	industry	318	none	0	RH	175.3	196.5	0	421.5	116.8	175.3	820.7	FALSE	820.7	4.7	4.68	2	2.3	0	0	NO_ROOM	NO_ROOM	0	0.667	318	0.39	32,9	8.6	13168	950	473	126	5	0	0	0	0	0	10	271	886	7.6
DEBW522AA00016b05	4.878.966	921.596	3515940.92	5405820.88	LOD2	1972	MediumRefurbishment	2501	industry	627.7	none	0	RH	315.9	172.6	0	345.7	553.9	315.9	1544.7	FALSE	1295.2	5.4	3.81	2	1.9	0	0	NOT_HEATED	NO_ROOM	0	0.521	627.7	0.37	32,9	2	21892	525	151	17	0	0	0	0	0	0	1	67	506	14.12
DEBW522AA00016b06	4.878.982	921.536	3515896.78	5405839.32	LOD2	2003	MediumRefurbishment	2501	industry	465.1	none	0	RH	215.5	452.1	0	804.9	0	220.5	1668.8	FALSE	1453.3	9.2	6.74	3	2.7	0	0	HEATED	NOT_HEATED	1	0.5670000000000001	465.1	0.48	32,9	13.8	21706	2158	1072	308	17	0	0	0	0	0	40	731	2098	6.51
DEBW522AA00016b07	4.879.033	921.644	3515975.59	5405895.58	LOD2	2003	MediumRefurbishment	2501	industry	26524.5	none	0	HH	7923	419.6	0	2300.3	0	9108.7	90812	FALSE	82888.9	24.9	1.06	9	2.7	0	0	HEATED	NOT_HEATED	1	0.196	26524.5	0.4	32,9	1.6	915284	18150	7340	971	12	0	0	0	0	0	20	2253	14944	403.02
DEBW522AA00016abc	4.878.782	920.698	3515281.09	5405614.64	LOD2	1978	MediumRefurbishment	1010	residential	234	none	0	MFH	71.8	195.9	0	334.9	152.5	114	803.1	FALSE	731.3	14.7	8.87	5	2.7	3	8	HEATED	NOT_HEATED	1	0.506	234	0.49	15,8	45	14243	2641	1788	1083	229	9	0	0	0	30	527	1629	2601	4.88
DEBW522AA00016a88	487.889	920.513	3515145.09	5405735.09	LOD2	1966	MediumRefurbishment	1010	residential	633.9	none	0	GMH	124.1	527.1	0	664.1	189.3	176.3	2104.9	FALSE	1980.9	19.2	13.95	7	2.6	10	19	HEATED	NOT_HEATED	1	0.41100000000000003	633.9	0.48	15,8	40.7	35840	6288	4462	2849	623	21	0	0	0	69	1341	3995	6150	7.78
DEBW522AA00016a20	4.878.808	919.894	3514690.24	5405641.77	LOD2	1914	MediumRefurbishment	1010	residential	858.4	none	0	GMH	198.6	575.7	0	898.8	262.4	265.7	2881.2	FALSE	2682.6	18.1	12.02	6	2.8	14	20	HEATED	NOT_HEATED	1	0.378	858.4	0.59	15,8	38	46255	8604	5570	2981	438	10	0	0	0	47	1369	5145	8493	12.23
DEBW522AA000169d1	487.941	9.212.720.000.000.000	3515701.44	5406314.73	LOD2	2009	MediumRefurbishment	2140	hall	1223.9	none	0	RH	749.9	561	0	1150.6	0	749.9	4377.6	FALSE	3824.8	5.8	5.84	2	2.6	0	0	NO_ROOM	NOT_HEATED	0.7000000000000001	0.489	1223.9	0.37	non calculated	78.1	95579	17770	14111	11873	6701	2331	239	32	79	3496	8372	13220	17356	35.84
DEBW522AA0001661e	4.878.784	921.039	3515532.33	5405617.75	LOD2	1929	MediumRefurbishment	1123	residential	172.8	retail	51.6	MFH	64.5	190.4	0	287.2	187.7	111.2	709.5	FALSE	701.1	14.1	78.100.000.000.000.000	5	2.8	3	4	HEATED	NOT_HEATED	0.1	0.519	224.3	0.49	29	45	16607	2555	1709	1017	231	12	0	0	0	31	486	1535	2529	4.99
DEBW522AA00016546	4.878.863	919.357	3514295.96	5405702.64	LOD2	2015	MediumRefurbishment	2461	non-heated	19055.3	none	0	HH	4096.3	5768.4	0	6995.3	1815.7	4098.6	63644.2	FALSE	59547.8	25.8	3.94	9	2.8	0	0	HEATED	NOT_HEATED	1	0.223	19055.3	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.43
